Time;Channel A;Channel B
(ms);(V);(mV)

94,06847800;0,29219980;161,89410000
94,07663800;0,29219980;161,89410000
94,08479800;0,29219980;157,94170000
94,09295800;0,29219980;157,94170000
94,10111800;0,30010460;157,94170000
94,10927800;0,30010460;161,89410000
94,11743800;0,30010460;161,89410000
94,12559800;0,30010460;161,89410000
94,13375800;0,30010460;161,89410000
94,14191800;0,30010460;161,89410000
94,15007800;0,30010460;161,89410000
94,15823800;0,30010460;161,89410000
94,16639800;0,30010460;161,89410000
94,17455800;0,30800940;161,89410000
94,18271800;0,30800940;165,84640000
94,19087800;0,30800940;161,89410000
94,19903800;0,30800940;161,89410000
94,20719800;0,30800940;161,89410000
94,21535800;0,30800940;161,89410000
94,22351800;0,30800940;161,89410000
94,23167800;0,30800940;161,89410000
94,23983800;0,30800940;161,89410000
94,24799800;0,30800940;161,89410000
94,25615800;0,31588340;161,89410000
94,26431800;0,31588340;161,89410000
94,27247800;0,31588340;165,84640000
94,28063800;0,31588340;165,84640000
94,28879800;0,31588340;165,84640000
94,29695800;0,31588340;161,89410000
94,30511800;0,31588340;165,84640000
94,31327800;0,31588340;165,84640000
94,32143800;0,31588340;165,84640000
94,32959800;0,31588340;165,84640000
94,33775800;0,31588340;165,84640000
94,34591800;0,32378810;165,84640000
94,35407800;0,32378810;165,84640000
94,36223800;0,32378810;165,84640000
94,37039800;0,32378810;165,84640000
94,37855800;0,32378810;165,84640000
94,38671800;0,32378810;165,84640000
94,39487800;0,32378810;165,84640000
94,40303800;0,32378810;165,84640000
94,41119800;0,32378810;165,84640000
94,41935800;0,32378810;165,84640000
94,42751800;0,32378810;165,84640000
94,43567800;0,32378810;165,84640000
94,44383800;0,32378810;165,84640000
94,45199800;0,32378810;165,84640000
94,46015800;0,32378810;165,84640000
94,46831801;0,32378810;165,84640000
94,47647801;0,32378810;165,84640000
94,48463801;0,33169290;165,84640000
94,49279801;0,33169290;165,84640000
94,50095801;0,33169290;169,79880000
94,50911801;0,33959770;169,79880000
94,51727801;0,33169290;165,84640000
94,52543801;0,33169290;169,79880000
94,53359801;0,33959770;169,79880000
94,54175801;0,33959770;165,84640000
94,54991801;0,33169290;169,79880000
94,55807801;0,33959770;165,84640000
94,56623801;0,33959770;169,79880000
94,57439801;0,33959770;169,79880000
94,58255801;0,33959770;169,79880000
94,59071801;0,33959770;169,79880000
94,59887801;0,33959770;169,79880000
94,60703801;0,33959770;169,79880000
94,61519801;0,33959770;169,79880000
94,62335801;0,33959770;169,79880000
94,63151801;0,33959770;169,79880000
94,63967801;0,33959770;169,79880000
94,64783801;0,34750250;169,79880000
94,65599801;0,34750250;169,79880000
94,66415801;0,34750250;169,79880000
94,67231801;0,34750250;169,79880000
94,68047801;0,34750250;169,79880000
94,68863801;0,34750250;169,79880000
94,69679801;0,34750250;169,79880000
94,70495801;0,34750250;169,79880000
94,71311801;0,34750250;169,79880000
94,72127801;0,34750250;169,79880000
94,72943801;0,34750250;169,79880000
94,73759801;0,35537650;169,79880000
94,74575801;0,35537650;169,79880000
94,75391801;0,35537650;169,79880000
94,76207801;0,35537650;169,79880000
94,77023801;0,35537650;169,79880000
94,77839801;0,35537650;169,79880000
94,78655801;0,35537650;169,79880000
94,79471801;0,35537650;173,75120000
94,80287801;0,35537650;169,79880000
94,81103801;0,36328130;169,79880000
94,81919801;0,36328130;173,75120000
94,82735801;0,36328130;169,79880000
94,83551801;0,36328130;173,75120000
94,84367801;0,36328130;173,75120000
94,85183801;0,36328130;173,75120000
94,85999801;0,36328130;173,75120000
94,86815801;0,36328130;173,75120000
94,87631801;0,36328130;169,79880000
94,88447801;0,36328130;169,79880000
94,89263801;0,37118600;173,75120000
94,90079801;0,37118600;173,75120000
94,90895801;0,37118600;173,75120000
94,91711801;0,37118600;173,75120000
94,92527801;0,37118600;173,75120000
94,93343801;0,37118600;173,75120000
94,94159801;0,37118600;173,75120000
94,94975801;0,37118600;173,75120000
94,95791801;0,37118600;177,68820000
94,96607801;0,37118600;173,75120000
94,97423801;0,37118600;173,75120000
94,98239801;0,37909080;173,75120000
94,99055801;0,37909080;173,75120000
94,99871801;0,37909080;177,68820000
95,00687801;0,37909080;173,75120000
95,01503801;0,37909080;173,75120000
95,02319801;0,37909080;173,75120000
95,03135801;0,37909080;173,75120000
95,03951801;0,37909080;177,68820000
95,04767801;0,37909080;177,68820000
95,05583801;0,37909080;173,75120000
95,06399801;0,37909080;177,68820000
95,07215801;0,37909080;177,68820000
95,08031801;0,38696480;177,68820000
95,08847801;0,37909080;173,75120000
95,09663801;0,37909080;177,68820000
95,10479801;0,38696480;177,68820000
95,11295801;0,38696480;177,68820000
95,12111801;0,38696480;173,75120000
95,12927801;0,38696480;177,68820000
95,13743801;0,38696480;177,68820000
95,14559801;0,38696480;177,68820000
95,15375801;0,38696480;177,68820000
95,16191801;0,39486960;177,68820000
95,17007801;0,39486960;177,68820000
95,17823801;0,39486960;177,68820000
95,18639801;0,39486960;177,68820000
95,19455801;0,39486960;177,68820000
95,20271801;0,39486960;177,68820000
95,21087801;0,39486960;177,68820000
95,21903801;0,39486960;177,68820000
95,22719801;0,40277440;177,68820000
95,23535802;0,39486960;177,68820000
95,24351802;0,39486960;181,64060000
95,25167802;0,39486960;177,68820000
95,25983802;0,39486960;177,68820000
95,26799802;0,39486960;177,68820000
95,27615802;0,40277440;177,68820000
95,28431802;0,40277440;177,68820000
95,29247802;0,40277440;181,64060000
95,30063802;0,40277440;177,68820000
95,30879802;0,40277440;177,68820000
95,31695802;0,40277440;177,68820000
95,32511802;0,40277440;181,64060000
95,33327802;0,40277440;177,68820000
95,34143802;0,40277440;181,64060000
95,34959802;0,40277440;181,64060000
95,35775802;0,40277440;177,68820000
95,36591802;0,41067910;177,68820000
95,37407802;0,41067910;177,68820000
95,38223802;0,41067910;181,64060000
95,39039802;0,41067910;181,64060000
95,39855802;0,41067910;177,68820000
95,40671802;0,41067910;181,64060000
95,41487802;0,41067910;181,64060000
95,42303802;0,41067910;181,64060000
95,43119802;0,41067910;181,64060000
95,43935802;0,41855310;181,64060000
95,44751802;0,41855310;181,64060000
95,45567802;0,41855310;181,64060000
95,46383802;0,41855310;181,64060000
95,47199802;0,41855310;181,64060000
95,48015802;0,41855310;181,64060000
95,48831802;0,41855310;181,64060000
95,49647802;0,41855310;181,64060000
95,50463802;0,41855310;181,64060000
95,51279802;0,41855310;181,64060000
95,52095802;0,41855310;181,64060000
95,52911802;0,42645790;181,64060000
95,53727802;0,42645790;181,64060000
95,54543802;0,42645790;185,59300000
95,55359802;0,42645790;181,64060000
95,56175802;0,42645790;181,64060000
95,56991802;0,42645790;185,59300000
95,57807802;0,42645790;185,59300000
95,58623802;0,42645790;185,59300000
95,59439802;0,42645790;185,59300000
95,60255802;0,43436270;181,64060000
95,61071802;0,43436270;181,64060000
95,61887802;0,43436270;185,59300000
95,62703802;0,43436270;185,59300000
95,63519802;0,43436270;185,59300000
95,64335802;0,43436270;185,59300000
95,65151802;0,43436270;185,59300000
95,65967802;0,43436270;185,59300000
95,66783802;0,43436270;185,59300000
95,67599802;0,43436270;185,59300000
95,68415802;0,43436270;185,59300000
95,69231802;0,43436270;185,59300000
95,70047802;0,43436270;189,54540000
95,70863802;0,44226750;185,59300000
95,71679802;0,43436270;185,59300000
95,72495802;0,43436270;185,59300000
95,73311802;0,44226750;185,59300000
95,74127802;0,43436270;185,59300000
95,74943802;0,44226750;189,54540000
95,75759802;0,44226750;185,59300000
95,76575802;0,44226750;185,59300000
95,77391802;0,44226750;185,59300000
95,78207802;0,44226750;189,54540000
95,79023802;0,45017220;185,59300000
95,79839802;0,44226750;185,59300000
95,80655802;0,45017220;185,59300000
95,81471802;0,45017220;185,59300000
95,82287802;0,45017220;185,59300000
95,83103802;0,45017220;185,59300000
95,83919802;0,45017220;189,54540000
95,84735802;0,45017220;189,54540000
95,85551802;0,45017220;185,59300000
95,86367802;0,45017220;189,54540000
95,87183802;0,45017220;189,54540000
95,87999802;0,45017220;189,54540000
95,88815802;0,45017220;189,54540000
95,89631802;0,45017220;189,54540000
95,90447802;0,45804630;189,54540000
95,91263802;0,45804630;189,54540000
95,92079802;0,45804630;185,59300000
95,92895802;0,45804630;189,54540000
95,93711802;0,45804630;189,54540000
95,94527802;0,45804630;189,54540000
95,95343802;0,45804630;189,54540000
95,96159802;0,45804630;185,59300000
95,96975802;0,45804630;189,54540000
95,97791802;0,45804630;189,54540000
95,98607802;0,45804630;189,54540000
95,99423803;0,46595100;189,54540000
96,00239803;0,46595100;189,54540000
96,01055803;0,46595100;189,54540000
96,01871803;0,46595100;193,48240000
96,02687803;0,46595100;189,54540000
96,03503803;0,46595100;193,48240000
96,04319803;0,46595100;189,54540000
96,05135803;0,46595100;189,54540000
